metro_id,property_type,time_stamp,room_num,price
394576,3bedroom,2012-07,3,1195.0
394576,3bedroom,2012-08,3,1195.0
394576,3bedroom,2012-09,3,1160.0
394576,3bedroom,2012-10,3,1100.0
394576,3bedroom,2012-11,3,1050.0
394576,3bedroom,2012-12,3,995.0
394576,3bedroom,2013-01,3,1000.0
394576,3bedroom,2013-02,3,1100.0
394576,3bedroom,2013-03,3,1175.0
394576,3bedroom,2013-04,3,1150.0
394576,3bedroom,2013-05,3,1200.0
394576,3bedroom,2013-06,3,1195.0
394576,3bedroom,2013-07,3,1200.0
394576,3bedroom,2013-08,3,1200.0
394576,3bedroom,2013-09,3,1195.0
394576,3bedroom,2013-10,3,1195.0
394576,3bedroom,2013-11,3,1100.0
394576,3bedroom,2013-12,3,1122.0
394576,3bedroom,2014-01,3,1100.0
394576,3bedroom,2014-02,3,1095.0
394576,3bedroom,2014-03,3,1100.0
394576,3bedroom,2014-04,3,1150.0
394576,3bedroom,2014-05,3,1250.0
394576,3bedroom,2014-06,3,1250.0
394576,3bedroom,2014-07,3,1295.0
394576,3bedroom,2014-08,3,1295.0
394576,3bedroom,2014-09,3,1250.0
394576,3bedroom,2014-10,3,1250.0
394576,3bedroom,2014-11,3,1250.0
394576,3bedroom,2014-12,3,1250.0
394576,3bedroom,2015-01,3,1195.0
394576,3bedroom,2015-02,3,1300.0
394576,3bedroom,2015-03,3,1350.0
394576,3bedroom,2015-04,3,1350.0
394576,3bedroom,2015-05,3,1340.0
394576,3bedroom,2015-06,3,1295.0
394576,3bedroom,2015-07,3,1275.0
394576,3bedroom,2015-08,3,1295.0
394576,3bedroom,2015-09,3,1295.0
394576,3bedroom,2015-10,3,1250.0
394576,3bedroom,2015-11,3,1195.0
394576,3bedroom,2015-12,3,1250.0
394576,3bedroom,2016-01,3,1292.0
394576,3bedroom,2016-02,3,1400.0
394576,3bedroom,2016-03,3,1352.0
394576,3bedroom,2016-04,3,1412.0
394576,3bedroom,2016-05,3,1425.0
394576,3bedroom,2016-06,3,1295.0
394576,3bedroom,2016-07,3,1347.0
394576,3bedroom,2016-08,3,1285.0
394576,3bedroom,2016-09,3,1345.0
394576,3bedroom,2016-10,3,1366.0
394576,3bedroom,2016-11,3,1295.0
394576,3bedroom,2016-12,3,1250.0
394576,3bedroom,2017-01,3,1395.0
394576,3bedroom,2017-02,3,1545.0
394576,3bedroom,2017-03,3,1497.0
394576,3bedroom,2017-04,3,1500.0
394576,3bedroom,2017-05,3,1525.0
394576,3bedroom,2017-06,3,1450.0
394576,3bedroom,2017-07,3,1495.0
394576,3bedroom,2017-08,3,1455.0
394576,3bedroom,2017-09,3,1480.0
394576,3bedroom,2017-10,3,1450.0
394576,3bedroom,2017-11,3,1445.0
394576,3bedroom,2017-12,3,1450.0
394576,3bedroom,2018-01,3,1528.0
394576,3bedroom,2018-02,3,1600.0
394576,3bedroom,2018-03,3,1595.0
394576,3bedroom,2018-04,3,1562.0
394576,3bedroom,2018-05,3,1575.0
394576,3bedroom,2018-06,3,1550.0
394576,3bedroom,2018-07,3,1495.0
394576,3bedroom,2018-08,3,1495.0
394576,3bedroom,2018-09,3,1497.0
394576,3bedroom,2018-10,3,1500.0
394576,3bedroom,2018-11,3,1495.0
394576,3bedroom,2018-12,3,1495.0
394576,3bedroom,2019-01,3,1547.0
394576,3bedroom,2019-02,3,1650.0
395033,3bedroom,2010-01,3,
395033,3bedroom,2010-02,3,
395033,3bedroom,2010-03,3,
395033,3bedroom,2010-04,3,
395033,3bedroom,2010-05,3,
395033,3bedroom,2010-06,3,
395033,3bedroom,2010-07,3,
395033,3bedroom,2010-08,3,
395033,3bedroom,2010-09,3,
395033,3bedroom,2010-10,3,
395033,3bedroom,2010-11,3,
395033,3bedroom,2010-12,3,
395033,3bedroom,2011-01,3,
395033,3bedroom,2011-02,3,
395033,3bedroom,2011-03,3,
395033,3bedroom,2011-04,3,
395033,3bedroom,2011-05,3,
395033,3bedroom,2011-06,3,
395033,3bedroom,2011-07,3,
395033,3bedroom,2011-08,3,
395033,3bedroom,2011-09,3,
395033,3bedroom,2011-10,3,
395033,3bedroom,2011-11,3,
395033,3bedroom,2011-12,3,
395033,3bedroom,2012-01,3,
395033,3bedroom,2012-02,3,
395033,3bedroom,2012-03,3,
395033,3bedroom,2012-04,3,
395033,3bedroom,2012-05,3,
395033,3bedroom,2012-06,3,
395033,3bedroom,2012-07,3,900.0
395033,3bedroom,2012-08,3,925.0
395033,3bedroom,2012-09,3,950.0
395033,3bedroom,2012-10,3,895.0
395033,3bedroom,2012-11,3,862.0
395033,3bedroom,2012-12,3,800.0
395033,3bedroom,2013-01,3,837.0
395033,3bedroom,2013-02,3,900.0
395033,3bedroom,2013-03,3,912.0
395033,3bedroom,2013-04,3,900.0
395033,3bedroom,2013-05,3,950.0
395033,3bedroom,2013-06,3,1100.0
395033,3bedroom,2013-07,3,1050.0
395033,3bedroom,2013-08,3,950.0
395033,3bedroom,2013-09,3,950.0
395033,3bedroom,2013-10,3,950.0
395033,3bedroom,2013-11,3,900.0
395033,3bedroom,2013-12,3,850.0
395033,3bedroom,2014-01,3,950.0
395033,3bedroom,2014-02,3,950.0
395033,3bedroom,2014-03,3,950.0
395033,3bedroom,2014-04,3,950.0
395033,3bedroom,2014-05,3,955.0
395033,3bedroom,2014-06,3,925.0
395033,3bedroom,2014-07,3,900.0
395033,3bedroom,2014-08,3,900.0
395033,3bedroom,2014-09,3,850.0
395033,3bedroom,2014-10,3,875.0
395033,3bedroom,2014-11,3,925.0
395033,3bedroom,2014-12,3,940.0
395033,3bedroom,2015-01,3,917.0
395033,3bedroom,2015-02,3,975.0
395033,3bedroom,2015-03,3,1005.0
395033,3bedroom,2015-04,3,947.0
395033,3bedroom,2015-05,3,995.0
395033,3bedroom,2015-06,3,1050.0
395033,3bedroom,2015-07,3,1000.0
395033,3bedroom,2015-08,3,1000.0
395033,3bedroom,2015-09,3,937.0
395033,3bedroom,2015-10,3,975.0
395033,3bedroom,2015-11,3,850.0
395033,3bedroom,2015-12,3,850.0
395033,3bedroom,2016-01,3,850.0
395033,3bedroom,2016-02,3,800.0
395033,3bedroom,2016-03,3,850.0
395033,3bedroom,2016-04,3,850.0
395033,3bedroom,2016-05,3,897.0
395033,3bedroom,2016-06,3,995.0
395033,3bedroom,2016-07,3,950.0
395033,3bedroom,2016-08,3,1000.0
395033,3bedroom,2016-09,3,912.0
395033,3bedroom,2016-10,3,1000.0
395033,3bedroom,2016-11,3,950.0
395033,3bedroom,2016-12,3,995.0
395033,3bedroom,2017-01,3,962.0
395033,3bedroom,2017-02,3,937.0
395033,3bedroom,2017-03,3,950.0
395033,3bedroom,2017-04,3,1050.0
395033,3bedroom,2017-05,3,1050.0
395033,3bedroom,2017-06,3,1025.0
395033,3bedroom,2017-07,3,1025.0
395033,3bedroom,2017-08,3,995.0
395033,3bedroom,2017-09,3,995.0
395033,3bedroom,2017-10,3,950.0
395033,3bedroom,2017-11,3,900.0
395033,3bedroom,2017-12,3,900.0
395033,3bedroom,2018-01,3,949.0
395033,3bedroom,2018-02,3,962.0
395033,3bedroom,2018-03,3,962.0
395033,3bedroom,2018-04,3,975.0
395033,3bedroom,2018-05,3,950.0
395033,3bedroom,2018-06,3,975.0
395033,3bedroom,2018-07,3,1000.0
395033,3bedroom,2018-08,3,987.0
395033,3bedroom,2018-09,3,999.0
395033,3bedroom,2018-10,3,1000.0
395033,3bedroom,2018-11,3,1050.0
395033,3bedroom,2018-12,3,1000.0
395033,3bedroom,2019-01,3,995.0
395033,3bedroom,2019-02,3,995.0
395070,3bedroom,2010-01,3,
395070,3bedroom,2010-02,3,
395070,3bedroom,2010-03,3,
395070,3bedroom,2010-04,3,
395070,3bedroom,2010-05,3,
395070,3bedroom,2010-06,3,
395070,3bedroom,2010-07,3,
395070,3bedroom,2010-08,3,
395070,3bedroom,2010-09,3,
395070,3bedroom,2010-10,3,
395070,3bedroom,2010-11,3,
395070,3bedroom,2010-12,3,
395070,3bedroom,2011-01,3,1000.0
395070,3bedroom,2011-02,3,1100.0
395070,3bedroom,2011-03,3,1100.0
395070,3bedroom,2011-04,3,1175.0
395070,3bedroom,2011-05,3,1125.0
395070,3bedroom,2011-06,3,1125.0
395070,3bedroom,2011-07,3,1100.0
395070,3bedroom,2011-08,3,1195.0
395070,3bedroom,2011-09,3,1150.0
395070,3bedroom,2011-10,3,1100.0
395070,3bedroom,2011-11,3,1120.0
395070,3bedroom,2011-12,3,1100.0
395070,3bedroom,2012-01,3,1175.0
395070,3bedroom,2012-02,3,1170.0
395070,3bedroom,2012-03,3,1150.0
395070,3bedroom,2012-04,3,1195.0
395070,3bedroom,2012-05,3,1200.0
395070,3bedroom,2012-06,3,1200.0
395070,3bedroom,2012-07,3,1195.0
395070,3bedroom,2012-08,3,1195.0
395070,3bedroom,2012-09,3,1175.0
395070,3bedroom,2012-10,3,1175.0
395070,3bedroom,2012-11,3,1162.0
395070,3bedroom,2012-12,3,1160.0
395070,3bedroom,2013-01,3,1150.0
395070,3bedroom,2013-02,3,1150.0
395070,3bedroom,2013-03,3,1150.0
395070,3bedroom,2013-04,3,1200.0
395070,3bedroom,2013-05,3,1200.0
395070,3bedroom,2013-06,3,1200.0
395070,3bedroom,2013-07,3,1197.0
395070,3bedroom,2013-08,3,1200.0
395070,3bedroom,2013-09,3,1200.0
395070,3bedroom,2013-10,3,1200.0
395070,3bedroom,2013-11,3,1200.0
395070,3bedroom,2013-12,3,1200.0
395070,3bedroom,2014-01,3,1180.0
395070,3bedroom,2014-02,3,1200.0
395070,3bedroom,2014-03,3,1200.0
395070,3bedroom,2014-04,3,1200.0
395070,3bedroom,2014-05,3,1237.0
395070,3bedroom,2014-06,3,1250.0
395070,3bedroom,2014-07,3,1250.0
395070,3bedroom,2014-08,3,1250.0
395070,3bedroom,2014-09,3,1237.0
395070,3bedroom,2014-10,3,1200.0
395070,3bedroom,2014-11,3,1200.0
395070,3bedroom,2014-12,3,1200.0
395070,3bedroom,2015-01,3,1200.0
395070,3bedroom,2015-02,3,1200.0
395070,3bedroom,2015-03,3,1250.0
395070,3bedroom,2015-04,3,1250.0
395070,3bedroom,2015-05,3,1300.0
395070,3bedroom,2015-06,3,1264.0
