metro_id,property_type,time_stamp,room_num,price
102001,4bedroom,2010-02,4,
102001,4bedroom,2010-03,4,2100.0
102001,4bedroom,2010-04,4,2100.0
102001,4bedroom,2010-05,4,2095.0
102001,4bedroom,2010-06,4,2200.0
102001,4bedroom,2010-07,4,2000.0
102001,4bedroom,2010-08,4,1992.0
102001,4bedroom,2010-09,4,1950.0
102001,4bedroom,2010-10,4,1995.0
102001,4bedroom,2010-11,4,1965.0
102001,4bedroom,2010-12,4,2000.0
102001,4bedroom,2011-01,4,1850.0
102001,4bedroom,2011-02,4,1850.0
102001,4bedroom,2011-03,4,1895.0
102001,4bedroom,2011-04,4,1995.0
102001,4bedroom,2011-05,4,1995.0
102001,4bedroom,2011-06,4,1975.0
102001,4bedroom,2011-07,4,1950.0
102001,4bedroom,2011-08,4,1950.0
102001,4bedroom,2011-09,4,1850.0
102001,4bedroom,2011-10,4,1800.0
102001,4bedroom,2011-11,4,1800.0
102001,4bedroom,2011-12,4,1800.0
102001,4bedroom,2012-01,4,1800.0
102001,4bedroom,2012-02,4,1875.0
102001,4bedroom,2012-03,4,1950.0
102001,4bedroom,2012-04,4,1995.0
102001,4bedroom,2012-05,4,2050.0
102001,4bedroom,2012-06,4,1950.0
102001,4bedroom,2012-07,4,1900.0
102001,4bedroom,2012-08,4,1850.0
102001,4bedroom,2012-09,4,1800.0
102001,4bedroom,2012-10,4,1800.0
102001,4bedroom,2012-11,4,1800.0
102001,4bedroom,2012-12,4,1800.0
102001,4bedroom,2013-01,4,1800.0
102001,4bedroom,2013-02,4,1850.0
102001,4bedroom,2013-03,4,1895.0
102001,4bedroom,2013-04,4,1900.0
102001,4bedroom,2013-05,4,1900.0
102001,4bedroom,2013-06,4,1825.0
102001,4bedroom,2013-07,4,1900.0
102001,4bedroom,2013-08,4,1850.0
102001,4bedroom,2013-09,4,1850.0
102001,4bedroom,2013-10,4,1890.0
102001,4bedroom,2013-11,4,1850.0
102001,4bedroom,2013-12,4,1890.0
102001,4bedroom,2014-01,4,1850.0
102001,4bedroom,2014-02,4,1850.0
102001,4bedroom,2014-03,4,1850.0
102001,4bedroom,2014-04,4,1900.0
102001,4bedroom,2014-05,4,2000.0
102001,4bedroom,2014-06,4,2150.0
102001,4bedroom,2014-07,4,1995.0
102001,4bedroom,2014-08,4,1950.0
102001,4bedroom,2014-09,4,1900.0
102001,4bedroom,2014-10,4,1850.0
102001,4bedroom,2014-11,4,1850.0
102001,4bedroom,2014-12,4,1850.0
102001,4bedroom,2015-01,4,1900.0
102001,4bedroom,2015-02,4,1900.0
102001,4bedroom,2015-03,4,1975.0
102001,4bedroom,2015-04,4,1995.0
102001,4bedroom,2015-05,4,2000.0
102001,4bedroom,2015-06,4,2000.0
102001,4bedroom,2015-07,4,2000.0
102001,4bedroom,2015-08,4,2000.0
102001,4bedroom,2015-09,4,1995.0
102001,4bedroom,2015-10,4,1950.0
102001,4bedroom,2015-11,4,1950.0
102001,4bedroom,2015-12,4,1995.0
102001,4bedroom,2016-01,4,2000.0
102001,4bedroom,2016-02,4,2100.0
102001,4bedroom,2016-03,4,2195.0
102001,4bedroom,2016-04,4,2200.0
102001,4bedroom,2016-05,4,2200.0
102001,4bedroom,2016-06,4,2200.0
102001,4bedroom,2016-07,4,2195.0
102001,4bedroom,2016-08,4,2195.0
102001,4bedroom,2016-09,4,2100.0
102001,4bedroom,2016-10,4,2000.0
102001,4bedroom,2016-11,4,2000.0
102001,4bedroom,2016-12,4,1950.0
102001,4bedroom,2017-01,4,2000.0
102001,4bedroom,2017-02,4,2050.0
102001,4bedroom,2017-03,4,2100.0
102001,4bedroom,2017-04,4,2200.0
102001,4bedroom,2017-05,4,2200.0
102001,4bedroom,2017-06,4,2200.0
102001,4bedroom,2017-07,4,2200.0
102001,4bedroom,2017-08,4,2177.0
102001,4bedroom,2017-09,4,2100.0
102001,4bedroom,2017-10,4,2020.0
102001,4bedroom,2017-11,4,2000.0
102001,4bedroom,2017-12,4,2095.0
102001,4bedroom,2018-01,4,2150.0
102001,4bedroom,2018-02,4,2250.0
102001,4bedroom,2018-03,4,2300.0
102001,4bedroom,2018-04,4,2400.0
102001,4bedroom,2018-05,4,2400.0
102001,4bedroom,2018-06,4,2400.0
102001,4bedroom,2018-07,4,2365.0
102001,4bedroom,2018-08,4,2300.0
102001,4bedroom,2018-09,4,2200.0
102001,4bedroom,2018-10,4,2195.0
102001,4bedroom,2018-11,4,2195.0
102001,4bedroom,2018-12,4,2200.0
102001,4bedroom,2019-01,4,2300.0
102001,4bedroom,2019-02,4,2450.0
394913,4bedroom,2010-02,4,
394913,4bedroom,2010-03,4,
394913,4bedroom,2010-04,4,
394913,4bedroom,2010-05,4,
394913,4bedroom,2010-06,4,
394913,4bedroom,2010-07,4,
394913,4bedroom,2010-08,4,
394913,4bedroom,2010-09,4,
394913,4bedroom,2010-10,4,
394913,4bedroom,2010-11,4,
394913,4bedroom,2010-12,4,
394913,4bedroom,2011-01,4,
394913,4bedroom,2011-02,4,
394913,4bedroom,2011-03,4,
394913,4bedroom,2011-04,4,
394913,4bedroom,2011-05,4,
394913,4bedroom,2011-06,4,
394913,4bedroom,2011-07,4,
394913,4bedroom,2011-08,4,
394913,4bedroom,2011-09,4,
394913,4bedroom,2011-10,4,
394913,4bedroom,2011-11,4,
394913,4bedroom,2011-12,4,
394913,4bedroom,2012-01,4,
394913,4bedroom,2012-02,4,
394913,4bedroom,2012-03,4,
394913,4bedroom,2012-04,4,
394913,4bedroom,2012-05,4,
394913,4bedroom,2012-06,4,
394913,4bedroom,2012-07,4,
394913,4bedroom,2012-08,4,
394913,4bedroom,2012-09,4,
394913,4bedroom,2012-10,4,
394913,4bedroom,2012-11,4,
394913,4bedroom,2012-12,4,
394913,4bedroom,2013-01,4,
394913,4bedroom,2013-02,4,
394913,4bedroom,2013-03,4,
394913,4bedroom,2013-04,4,
394913,4bedroom,2013-05,4,
394913,4bedroom,2013-06,4,
394913,4bedroom,2013-07,4,
394913,4bedroom,2013-08,4,
394913,4bedroom,2013-09,4,
394913,4bedroom,2013-10,4,
394913,4bedroom,2013-11,4,
394913,4bedroom,2013-12,4,
394913,4bedroom,2014-01,4,
394913,4bedroom,2014-02,4,
394913,4bedroom,2014-03,4,
394913,4bedroom,2014-04,4,
394913,4bedroom,2014-05,4,
394913,4bedroom,2014-06,4,
394913,4bedroom,2014-07,4,
394913,4bedroom,2014-08,4,
394913,4bedroom,2014-09,4,
394913,4bedroom,2014-10,4,
394913,4bedroom,2014-11,4,
394913,4bedroom,2014-12,4,
394913,4bedroom,2015-01,4,
394913,4bedroom,2015-02,4,
394913,4bedroom,2015-03,4,
394913,4bedroom,2015-04,4,
394913,4bedroom,2015-05,4,
394913,4bedroom,2015-06,4,
394913,4bedroom,2015-07,4,
394913,4bedroom,2015-08,4,
394913,4bedroom,2015-09,4,
394913,4bedroom,2015-10,4,
394913,4bedroom,2015-11,4,
394913,4bedroom,2015-12,4,
394913,4bedroom,2016-01,4,
394913,4bedroom,2016-02,4,
394913,4bedroom,2016-03,4,
394913,4bedroom,2016-04,4,
394913,4bedroom,2016-05,4,
394913,4bedroom,2016-06,4,
394913,4bedroom,2016-07,4,
394913,4bedroom,2016-08,4,
394913,4bedroom,2016-09,4,
394913,4bedroom,2016-10,4,
394913,4bedroom,2016-11,4,
394913,4bedroom,2016-12,4,
394913,4bedroom,2017-01,4,
394913,4bedroom,2017-02,4,
394913,4bedroom,2017-03,4,
394913,4bedroom,2017-04,4,
394913,4bedroom,2017-05,4,
394913,4bedroom,2017-06,4,
394913,4bedroom,2017-07,4,
394913,4bedroom,2017-08,4,
394913,4bedroom,2017-09,4,
394913,4bedroom,2017-10,4,
394913,4bedroom,2017-11,4,
394913,4bedroom,2017-12,4,
394913,4bedroom,2018-01,4,
394913,4bedroom,2018-02,4,
394913,4bedroom,2018-03,4,5500.0
394913,4bedroom,2018-04,4,5995.0
394913,4bedroom,2018-05,4,5800.0
394913,4bedroom,2018-06,4,5000.0
394913,4bedroom,2018-07,4,4897.0
394913,4bedroom,2018-08,4,4500.0
394913,4bedroom,2018-09,4,4495.0
394913,4bedroom,2018-10,4,4173.0
394913,4bedroom,2018-11,4,4085.0
394913,4bedroom,2018-12,4,4500.0
394913,4bedroom,2019-01,4,4492.0
394913,4bedroom,2019-02,4,4600.0
753899,4bedroom,2010-02,4,
753899,4bedroom,2010-03,4,3295.0
753899,4bedroom,2010-04,4,3500.0
753899,4bedroom,2010-05,4,3500.0
753899,4bedroom,2010-06,4,3500.0
753899,4bedroom,2010-07,4,3500.0
753899,4bedroom,2010-08,4,3500.0
753899,4bedroom,2010-09,4,3350.0
