metro_id,time_stamp,stl_ratio
102001,2019-01,0.9591326105087572
394913,2010-01,0.8999540863177227
394913,2010-02,0.8983286908077994
394913,2010-03,0.8982857142857142
394913,2010-04,0.9090909090909092
394913,2010-05,0.9118541033434652
394913,2010-06,0.9222232469147188
394913,2010-07,0.9230769230769232
394913,2010-08,0.92
394913,2010-09,0.9127281820455114
394913,2010-10,0.9102902374670184
394913,2010-11,0.9111111111111112
394913,2010-12,0.9052778185016859
394913,2011-01,0.9
394913,2011-02,0.9000025714359184
394913,2011-03,0.8974358974358975
394913,2011-04,0.9039242219215156
394913,2011-05,0.9065627319970304
394913,2011-06,0.9132022960514872
394913,2011-07,0.9212034383954156
394913,2011-08,0.92
394913,2011-09,0.9092562284051646
394913,2011-10,0.9022556390977444
394913,2011-11,0.8953177923889222
394913,2011-12,0.8907138344914719
394913,2012-01,0.8836524300441826
394913,2012-02,0.8897601145721447
394913,2012-03,0.8914891674979301
394913,2012-04,0.9001800360072014
394913,2012-05,0.9090909090909092
394913,2012-06,0.9183487906892164
394913,2012-07,0.9278350515463918
394913,2012-08,0.9262759924385632
394913,2012-09,0.9221400608960416
394913,2012-10,0.9197324414715721
394913,2012-11,0.9172969016833374
394913,2012-12,0.918580375782881
394913,2013-01,0.9146507732460754
394913,2013-02,0.9198013557991364
394913,2013-03,0.9148936170212766
394913,2013-04,0.9258532757944292
394913,2013-05,0.9383033419023136
394913,2013-06,0.9461077844311376
394913,2013-07,0.9500019000038001
394913,2013-08,0.9540229885057472
394913,2013-09,0.951048951048951
394913,2013-10,0.9457984721716988
394913,2013-11,0.9414517049751414
394913,2013-12,0.9389121338912134
394913,2014-01,0.9375
394913,2014-02,0.935630689206762
394913,2014-03,0.936842105263158
394913,2014-04,0.9360761124565088
394913,2014-05,0.95
394913,2014-06,0.956596541918846
394913,2014-07,0.9581564584596726
394913,2014-08,0.9565217391304348
394913,2014-09,0.9497206703910615
394913,2014-10,0.9434249147551036
394913,2014-11,0.9395393885189576
394913,2014-12,0.9389566237550696
394913,2015-01,0.9367541766109784
394913,2015-02,0.9370529327610873
394913,2015-03,0.9365687526607068
394913,2015-04,0.9453923216171396
394913,2015-05,0.949820788530466
394913,2015-06,0.9549795361527968
394913,2015-07,0.9610389610389609
394913,2015-08,0.9594882729211088
394913,2015-09,0.9546666666666668
394913,2015-10,0.9496402877697842
394913,2015-11,0.9444444444444444
394913,2015-12,0.9433962264150944
394913,2016-01,0.9412780656303972
394913,2016-02,0.9411418277558372
394913,2016-03,0.9447348767737116
394913,2016-04,0.947075208913649
394913,2016-05,0.9557679484329852
394913,2016-06,0.9602194787379972
394913,2016-07,0.964630225080386
394913,2016-08,0.9632276578879324
394913,2016-09,0.9595925466313356
394913,2016-10,0.957170204862996
394913,2016-11,0.9534883720930232
394913,2016-12,0.9517241379310344
394913,2017-01,0.9501357336762396
394913,2017-02,0.9507367280606718
394913,2017-03,0.9522530545363872
394913,2017-04,0.9589685895375384
394913,2017-05,0.9651162790697676
394913,2017-06,0.9686044841511808
394913,2017-07,0.9717062017719348
394913,2017-08,0.9714285714285714
394913,2017-09,0.9673659673659674
394913,2017-10,0.9652173913043478
394913,2017-11,0.9622431865828092
394913,2017-12,0.9619161370066028
394913,2018-01,0.9585257731163128
394913,2018-02,0.9556300978959053
394913,2018-03,0.959933222036728
394913,2018-04,0.9633197480548352
394913,2018-05,0.9696569920844328
394913,2018-06,0.9730235880435538
394913,2018-07,0.9749338527376938
394913,2018-08,0.9714471428571428
394913,2018-09,0.9670886075949368
394913,2018-10,0.9639455782312926
394913,2018-11,0.9598853868194842
394913,2018-12,0.9567376580842109
394913,2019-01,0.9523809523809524
753899,2010-01,0.9619565217391304
753899,2010-02,0.9550056242969628
753899,2010-03,0.9661561202425232
753899,2010-04,0.9699624530663328
753899,2010-05,0.9692307692307692
753899,2010-06,0.9685762144762964
753899,2010-07,0.9689788826516974
753899,2010-08,0.9646680537166636
753899,2010-09,0.9586206896551724
753899,2010-10,0.9553158705701078
753899,2010-11,0.9509774967281656
753899,2010-12,0.9456565217391304
753899,2011-01,0.9464343330362904
753899,2011-02,0.9402350587646912
753899,2011-03,0.9456264775413712
753899,2011-04,0.9501039457026602
753899,2011-05,0.9513940026182294
753899,2011-06,0.951219512195122
753899,2011-07,0.9507721549061534
753899,2011-08,0.9489692507023464
753899,2011-09,0.9421382896179044
753899,2011-10,0.9451795841209829
753899,2011-11,0.944000944001888
753899,2011-12,0.9456264775413712
753899,2012-01,0.9443181818181818
753899,2012-02,0.9483793517406964
753899,2012-03,0.9511315185306658
753899,2012-04,0.9593495934959351
753899,2012-05,0.965598123534011
753899,2012-06,0.9742623042609978
753899,2012-07,0.9762711864406779
753899,2012-08,0.9784283513097072
753899,2012-09,0.9795244816486623
753899,2012-10,0.9824561403508772
753899,2012-11,0.9836809009786238
753899,2012-12,0.985663082437276
753899,2013-01,0.9905821641670698
753899,2013-02,0.9989275694245634
753899,2013-03,1.0
753899,2013-04,1.0
753899,2013-05,1.0001222856943206
753899,2013-06,1.0002222716159146
753899,2013-07,1.0
753899,2013-08,1.0
753899,2013-09,0.9979064898813678
753899,2013-10,0.9876543209876544
753899,2013-11,0.9817629179331308
753899,2013-12,0.9797833829625736
753899,2014-01,0.9762532981530344
753899,2014-02,0.97949917530222
753899,2014-03,0.9836065573770492
753899,2014-04,0.9854014598540146
753899,2014-05,0.9859154929577464
753899,2014-06,0.9844760412901152
753899,2014-07,0.9836065573770492
753899,2014-08,0.9791863579080023
753899,2014-09,0.9756671620999612
753899,2014-10,0.9734513274336284
753899,2014-11,0.9716981132075472
753899,2014-12,0.9706236335692794
753899,2015-01,0.9697116625205356
753899,2015-02,0.9762993749060138
753899,2015-03,0.9814814814814816
753899,2015-04,0.9867982397653019
753899,2015-05,0.9894736842105264
753899,2015-06,0.9897172236503856
753899,2015-07,0.9886883886791588
753899,2015-08,0.9874213836477987
753899,2015-09,0.9851882049191466
753899,2015-10,0.98093422306959
753899,2015-11,0.9782293178519592
753899,2015-12,0.9796708568054906
753899,2016-01,0.978140325814832
753899,2016-02,0.9818181818181818
753899,2016-03,0.9880810488676997
753899,2016-04,0.9904153354632588
753899,2016-05,0.9933147611563417
753899,2016-06,0.9925237629834044
753899,2016-07,0.9928913308950938
753899,2016-08,0.9891670275859588
753899,2016-09,0.9863641584837142
753899,2016-10,0.9839357429718876
753899,2016-11,0.9827453078178024
753899,2016-12,0.9803921568627452
753899,2017-01,0.98
753899,2017-02,0.9835907335907336
753899,2017-03,0.9910554561717352
753899,2017-04,1.0
753899,2017-05,1.0
753899,2017-06,1.0
753899,2017-07,1.0
753899,2017-08,0.9946595460614152
753899,2017-09,0.9908883826879272
753899,2017-10,0.9904534606205252
753899,2017-11,0.9895302156737134
753899,2017-12,0.9876543209876544
753899,2018-01,0.9881372680292678
753899,2018-02,0.9935379644588044
753899,2018-03,1.0
753899,2018-04,1.0
753899,2018-05,1.0
753899,2018-06,1.0
753899,2018-07,0.9942809463796988
753899,2018-08,0.990909090909091
753899,2018-09,0.9836065573770492
753899,2018-10,0.9803921568627452
753899,2018-11,0.9747444781772634
753899,2018-12,0.971153846153846
753899,2019-01,0.9691833590138677
394463,2010-01,0.8804276427552153
394463,2010-02,0.8755217673457083
394463,2010-03,0.8797653958944281
394463,2010-04,0.8870967741935484
394463,2010-05,0.8946330834479002
394463,2010-06,0.9078947368421052
394463,2010-07,0.9046838198104414
394463,2010-08,0.9020567787176784
394463,2010-09,0.9
394463,2010-10,0.8925439950602038
394463,2010-11,0.8830548926014321
394463,2010-12,0.8794871794871795
394463,2011-01,0.8711111111111111
394463,2011-02,0.8807045636509208
394463,2011-03,0.8792106415424801
394463,2011-04,0.88
394463,2011-05,0.8929384965831435
394463,2011-06,0.8997893634893901
394463,2011-07,0.8943242828654702
394463,2011-08,0.8993609581608456
394463,2011-09,0.8860045768051654
394463,2011-10,0.8859600656813927
394463,2011-11,0.8756461538461539
394463,2011-12,0.8828722778104767
394463,2012-01,0.8790170132325141
394463,2012-02,0.8787878787878788
394463,2012-03,0.8770491803278688
394463,2012-04,0.8934169278996865
394463,2012-05,0.9077670721546109
394463,2012-06,0.9186020072548832
394463,2012-07,0.9212391955611696
394463,2012-08,0.92080254597138
394463,2012-09,0.9219330855018588
394463,2012-10,0.9174311926605504
394463,2012-11,0.9171597633136096
394463,2012-12,0.9200920184036808
394463,2013-01,0.913275107204656
394463,2013-02,0.9172781854569712
394463,2013-03,0.9235074626865672
394463,2013-04,0.931899641577061
394463,2013-05,0.9434285921426372
394463,2013-06,0.951339392489835
394463,2013-07,0.9546165884194052
394463,2013-08,0.9524892020913844
394463,2013-09,0.9522893420546364
394463,2013-10,0.9496028712320213
394463,2013-11,0.9417304296645084
394463,2013-12,0.9386733416770964
394463,2014-01,0.93734335839599
394463,2014-02,0.9394682115270352
394463,2014-03,0.9375
394463,2014-04,0.9481743227326266
394463,2014-05,0.9554140127388536
394463,2014-06,0.9587020648967552
394463,2014-07,0.9566885545413696
394463,2014-08,0.9551591931988664
394463,2014-09,0.9484417083493653
394463,2014-10,0.9411764705882352
394463,2014-11,0.9362478883996438
394463,2014-12,0.931197505356929
394463,2015-01,0.9258572115714974
394463,2015-02,0.9279128257344741
394463,2015-03,0.9318252885326056
394463,2015-04,0.9466666666666668
394463,2015-05,0.9558528230569336
394463,2015-06,0.959473866190284
394463,2015-07,0.9563825530212084
394463,2015-08,0.9531772575250836
394463,2015-09,0.9482291472992468
394463,2015-10,0.9437976625603536
394463,2015-11,0.94
394463,2015-12,0.9349823730726654
394463,2016-01,0.9289617486338798
394463,2016-02,0.9311767562607932
394463,2016-03,0.943661971830986
394463,2016-04,0.9554334554334556
394463,2016-05,0.9612775609726212
394463,2016-06,0.9637163264341186
394463,2016-07,0.9626500666963096
394463,2016-08,0.9603841536614646
394463,2016-09,0.9555555555555556
394463,2016-10,0.951505495743414
394463,2016-11,0.9485251590514748
394463,2016-12,0.9443777511004402
394463,2017-01,0.9404367739540154
394463,2017-02,0.9444135459152144
394463,2017-03,0.9532544171370804
394463,2017-04,0.9626500666963096
394463,2017-05,0.96875
394463,2017-06,0.9700470634074316
394463,2017-07,0.96875
394463,2017-08,0.9640788775788272
394463,2017-09,0.9603841536614646
394463,2017-10,0.9563477570464469
394463,2017-11,0.9518072289156626
394463,2017-12,0.949820788530466
394463,2018-01,0.9439063795455604
394463,2018-02,0.9444444444444444
394463,2018-03,0.9574468085106383
394463,2018-04,0.9684542586750788
394463,2018-05,0.9711595055915244
394463,2018-06,0.9718916343690044
394463,2018-07,0.969355847404628
394463,2018-08,0.9649122807017544
394463,2018-09,0.96
394463,2018-10,0.9555555555555556
394463,2018-11,0.95
394463,2018-12,0.9422850412249706
394463,2019-01,0.9384615384615383
394514,2010-01,0.9744160301605954
394514,2010-02,0.9747827332155504
394514,2010-03,0.9872778036295952
394514,2010-04,0.9866846908080472
394514,2010-05,0.9904490177736202
394514,2010-06,0.9841688233005392
394514,2010-07,0.974035855855856
394514,2010-08,0.9659336196973524
394514,2010-09,0.9770957773275216
394514,2010-10,0.9598604044357468
394514,2010-11,0.9577094824349692
394514,2010-12,0.941923076923077
394514,2011-01,0.9446256520836176
394514,2011-02,0.9485948897458384
394514,2011-03,0.955678496868476
394514,2011-04,0.9609587923201368
394514,2011-05,0.9637390243902441
394514,2011-06,0.9638286355656712
394514,2011-07,0.9587066666666668
394514,2011-08,0.9610593634014564
394514,2011-09,0.9573333333333334
394514,2011-10,0.9545496094233684
394514,2011-11,0.951523768899
394514,2011-12,0.9576770761727412
394514,2012-01,0.9677242401779096
394514,2012-02,0.9758286606082368
394514,2012-03,0.970285009591669
394514,2012-04,0.979666584253566
394514,2012-05,0.980438148548234
394514,2012-06,0.9825223294033584
394514,2012-07,0.9812
394514,2012-08,0.9821655413853464
394514,2012-09,0.9809498785977102
394514,2012-10,0.9718323636363636
394514,2012-11,0.973272574996193
394514,2012-12,0.9817119309089768
394514,2013-01,0.977896606984969
394514,2013-02,0.9814616248306558
394514,2013-03,0.9850273348519362
394514,2013-04,0.9899190309051679
394514,2013-05,0.9887777777777778
394514,2013-06,0.9863246264957136
394514,2013-07,0.985075461042892
394514,2013-08,0.9837122371840302
394514,2013-09,0.9816037010495292
394514,2013-10,0.977179206500956
394514,2013-11,0.9742230695900858
394514,2013-12,0.972972972972973
394514,2014-01,0.9681230054106928
394514,2014-02,0.969907120743034
394514,2014-03,0.9729093692682014
394514,2014-04,0.9821268990169796
394514,2014-05,0.9854073372041628
394514,2014-06,0.9827743305138386
394514,2014-07,0.9839946631087392
394514,2014-08,0.9777813131313132
394514,2014-09,0.9782162909567496
394514,2014-10,0.9661650554788324
394514,2014-11,0.967445205479452
394514,2014-12,0.975655073844688
394514,2015-01,0.9731261244019138
394514,2015-02,0.9755599800895968
394514,2015-03,0.9860379616963064
394514,2015-04,0.9846153846153848
394514,2015-05,0.9914466865817227
394514,2015-06,1.0003449465332874
394514,2015-07,0.9890071942446044
394514,2015-08,0.9886211308798442
394514,2015-09,0.9847094801223242
394514,2015-10,0.9762473925740508
394514,2015-11,0.9779199578725644
394514,2015-12,0.9729004269616408
394514,2016-01,0.9741877585947492
394514,2016-02,0.9783808648367858
394514,2016-03,0.9881428571428572
394514,2016-04,0.9898472037712543
394514,2016-05,0.995253125
394514,2016-06,0.992913015873016
394514,2016-07,0.9913995308835029
394514,2016-08,0.9901639344262296
394514,2016-09,0.9837750087750088
394514,2016-10,0.9819871046412932
394514,2016-11,0.9714901365705616
394514,2016-12,0.9719722222222222
394514,2017-01,0.9797508648648648
394514,2017-02,0.9789142526547908
394514,2017-03,0.9836052458963934
394514,2017-04,0.9899609375
394514,2017-05,0.9883449649470112
394514,2017-06,0.9914862804909784
394514,2017-07,0.9892577711439668
394514,2017-08,0.9809551287335476
394514,2017-09,0.9797204713620171
394514,2017-10,0.973973797823798
394514,2017-11,0.9734807306672206
394514,2017-12,0.9718044444444444
394514,2018-01,0.9727357564969912
394514,2018-02,0.9767441860465116
394514,2018-03,0.9814814814814816
394514,2018-04,0.9895543392779468
394514,2018-05,0.9897810218978104
394514,2018-06,0.9866220735785952
394514,2018-07,0.9823529411764704
394514,2018-08,0.9769300777873812
394514,2018-09,0.974502184146112
394514,2018-10,0.9721229449606862
394514,2018-11,0.9708737864077671
394514,2018-12,0.9686221009549796
394514,2019-01,0.9678909168081494
394974,2010-01,0.9185898695649284
394974,2010-02,0.9142612104876257
394974,2010-03,0.9200694444444444
394974,2010-04,0.9306388353386956
394974,2010-05,0.9366614653357016
394974,2010-06,0.9412930087560792
394974,2010-07,0.934221791030102
394974,2010-08,0.9244444444444444
394974,2010-09,0.9233610341643582
394974,2010-10,0.9176470588235294
394974,2010-11,0.9145470134324092
394974,2010-12,0.91
394974,2011-01,0.903741067675494
394974,2011-02,0.8974358974358975
394974,2011-03,0.8980629710141865
394974,2011-04,0.9004502251125562
394974,2011-05,0.9172413793103448
394974,2011-06,0.924072984108299
394974,2011-07,0.925277991575816
394974,2011-08,0.9154826270278478
394974,2011-09,0.9081081081081082
394974,2011-10,0.9051929490233444
394974,2011-11,0.8990805067008152
394974,2011-12,0.9005371669580668
394974,2012-01,0.8932461873638344
394974,2012-02,0.8950508950508951
394974,2012-03,0.9
394974,2012-04,0.906816760475297
394974,2012-05,0.92
394974,2012-06,0.9295500784219516
394974,2012-07,0.9336445481827276
394974,2012-08,0.929409658766865
394974,2012-09,0.9230769230769232
394974,2012-10,0.9197530864197532
394974,2012-11,0.9207365892714172
394974,2012-12,0.923236714388214
394974,2013-01,0.917386897991148
394974,2013-02,0.9197994987468672
394974,2013-03,0.9215686274509804
394974,2013-04,0.9316037735849056
394974,2013-05,0.9411764705882352
394974,2013-06,0.9499136442141624
394974,2013-07,0.9541152639070352
394974,2013-08,0.9462502662339444
394974,2013-09,0.9420501945882656
394974,2013-10,0.9382059221057087
394974,2013-11,0.9304541124166402
394974,2013-12,0.9306654257794325
394974,2014-01,0.9285459001327478
394974,2014-02,0.9244311092060772
394974,2014-03,0.930341280972417
394974,2014-04,0.9361702127659576
394974,2014-05,0.9449636763453829
394974,2014-06,0.95529699938763
394974,2014-07,0.9523809523809524
394974,2014-08,0.948346050196366
394974,2014-09,0.9423978042552272
394974,2014-10,0.939609304377642
394974,2014-11,0.9335333767291026
394974,2014-12,0.9282263304402542
394974,2015-01,0.924446165249974
394974,2015-02,0.923563434190784
394974,2015-03,0.9289121133691608
394974,2015-04,0.9443593670239918
394974,2015-05,0.9547624460104568
394974,2015-06,0.9553935926736072
394974,2015-07,0.9587328053355564
394974,2015-08,0.9516129032258064
394974,2015-09,0.9433962264150944
394974,2015-10,0.9433962264150944
394974,2015-11,0.9409392574667832
394974,2015-12,0.9376059681247879
394974,2016-01,0.930724795102202
394974,2016-02,0.9333333333333332
394974,2016-03,0.9361741964859424
394974,2016-04,0.9503344424667376
394974,2016-05,0.9612886464016628
394974,2016-06,0.965505346671266
394974,2016-07,0.964630225080386
394974,2016-08,0.962088016765098
394974,2016-09,0.9577867490863696
394974,2016-10,0.9552238805970148
394974,2016-11,0.950950950950951
394974,2016-12,0.95
394974,2017-01,0.9460784313725491
394974,2017-02,0.9420151468116009
394974,2017-03,0.9516837481698388
394974,2017-04,0.9611681329423264
394974,2017-05,0.9676016525331592
394974,2017-06,0.97196261682243
394974,2017-07,0.9704695948827292
394974,2017-08,0.9661201628423148
394974,2017-09,0.963214449865396
394974,2017-10,0.9615384615384616
394974,2017-11,0.9573853128744232
394974,2017-12,0.9554140127388536
394974,2018-01,0.9532710280373832
394974,2018-02,0.9503167722574192
394974,2018-03,0.9571428571428572
394974,2018-04,0.9645131938125568
394974,2018-05,0.972901946695408
394974,2018-06,0.9775507039432452
394974,2018-07,0.975
394974,2018-08,0.9732142857142856
394974,2018-09,0.968503937007874
394974,2018-10,0.9629629629629628
394974,2018-11,0.9591836734693876
394974,2018-12,0.9564509520012772
394974,2019-01,0.9499833277759252
394692,2010-01,0.9443321712138121
394692,2010-02,0.9372916690211146
394692,2010-03,0.9494306974533556
394692,2010-04,0.9508947368421052
394692,2010-05,0.9602107438016528
394692,2010-06,0.9538123245881636
394692,2010-07,0.9441367150196224
394692,2010-08,0.9404716981132076
394692,2010-09,0.9315052631578948
394692,2010-10,0.9219512195121952
394692,2010-11,0.9117889411764706
394692,2010-12,0.9164754829123328
394692,2011-01,0.902815314621684
394692,2011-02,0.914029089482112
394692,2011-03,0.9184
394692,2011-04,0.9252468574124624
394692,2011-05,0.9205756524952404
394692,2011-06,0.9200974894164414
394692,2011-07,0.913303448275862
394692,2011-08,0.919551992260594
394692,2011-09,0.9218357142857144
394692,2011-10,0.9210224339232675
394692,2011-11,0.9190536688553088
394692,2011-12,0.920440855669395
394692,2012-01,0.9166898204168904
394692,2012-02,0.9346147267206476
394692,2012-03,0.9263655943283696
394692,2012-04,0.9303861140630536
394692,2012-05,0.9383985677944032
394692,2012-06,0.9498769230769232
394692,2012-07,0.9465009683666882
394692,2012-08,0.9542713567839196
394692,2012-09,0.9544343858909076
394692,2012-10,0.937552437766976
394692,2012-11,0.9373516819571864
394692,2012-12,0.9365233984973472
394692,2013-01,0.9432253481170964
394692,2013-02,0.9421409637201236
394692,2013-03,0.9439199332777316
394692,2013-04,0.9484036564163092
394692,2013-05,0.9545363858857728
394692,2013-06,0.955087808950502
394692,2013-07,0.954836754050592
394692,2013-08,0.9492559674435812
394692,2013-09,0.9565246490927763
394692,2013-10,0.9487179487179488
394692,2013-11,0.9392238095238096
394692,2013-12,0.9349247213011213
394692,2014-01,0.9417238095238096
394692,2014-02,0.940298686714884
394692,2014-03,0.9538006368823544
394692,2014-04,0.9646057905727284
394692,2014-05,0.9655143932039628
394692,2014-06,0.971908650412454
394692,2014-07,0.969969991447348
394692,2014-08,0.9723384384384384
394692,2014-09,0.9638919424287024
394692,2014-10,0.956229411764706
394692,2014-11,0.9498115151515152
394692,2014-12,0.9583333333333334
394692,2015-01,0.972285645317026
394692,2015-02,0.9690802033676866
394692,2015-03,0.9704913191741036
394692,2015-04,0.9711984818927522
394692,2015-05,0.977840225323262
394692,2015-06,0.9819010745685444
394692,2015-07,0.972093023255814
394692,2015-08,0.9720435869953556
394692,2015-09,0.9655172413793104
394692,2015-10,0.9562500611450806
394692,2015-11,0.9610613132799808
394692,2015-12,0.9540673479723434
394692,2016-01,0.9564270152505446
394692,2016-02,0.9551282051282052
394692,2016-03,0.9657794676806084
394692,2016-04,0.9728031979571984
394692,2016-05,0.9709850573045118
394692,2016-06,0.9715391304347826
394692,2016-07,0.9722394736842104
394692,2016-08,0.9684808238294595
394692,2016-09,0.9607817330670094
394692,2016-10,0.9496362342991272
394692,2016-11,0.9523794871794872
394692,2016-12,0.9503856749311296
394692,2017-01,0.9503067484662576
394692,2017-02,0.9511721561696658
394692,2017-03,0.96
394692,2017-04,0.9602820426869476
394692,2017-05,0.9674794359576968
394692,2017-06,0.9642463768115942
394692,2017-07,0.9678612531759692
394692,2017-08,0.959587246495168
394692,2017-09,0.9532888465204956
394692,2017-10,0.9562859074011489
394692,2017-11,0.9574440939104916
394692,2017-12,0.9522272433828276
394692,2018-01,0.955664
394692,2018-02,0.9554770753744448
394692,2018-03,0.9604631344942572
394692,2018-04,0.969572
394692,2018-05,0.9699611596435344
394692,2018-06,0.9685380952380952
394692,2018-07,0.9666666666666668
394692,2018-08,0.9623576568670468
394692,2018-09,0.96156931633988
394692,2018-10,0.950328813559322
394692,2018-11,0.948509485094851
394692,2018-12,0.9469026548672568
394692,2019-01,0.9505703422053232
395209,2010-01,0.95
395209,2010-02,0.9508950837900088
395209,2010-03,0.9532568843233936
395209,2010-04,0.9644234890698672
395209,2010-05,0.9654290091520884
395209,2010-06,0.9658502932045532
395209,2010-07,0.9617041705647742
395209,2010-08,0.95748031496063
395209,2010-09,0.9554140127388536
395209,2010-10,0.9554551323434474
395209,2010-11,0.955270847381434
395209,2010-12,0.9519199741852209
395209,2011-01,0.9456066945606696
395209,2011-02,0.9446193739581404
395209,2011-03,0.9546539379474941
395209,2011-04,0.9621380846325168
395209,2011-05,0.9638116021094744
395209,2011-06,0.9665653495440728
395209,2011-07,0.9636144578313252
395209,2011-08,0.9599919967987196
395209,2011-09,0.950354609929078
395209,2011-10,0.9474367652549894
395209,2011-11,0.95
395209,2011-12,0.9486391885134652
395209,2012-01,0.9419506766238164
395209,2012-02,0.9481932563272276
395209,2012-03,0.9567783094098884
395209,2012-04,0.9695856297203512
395209,2012-05,0.9742790335151988
395209,2012-06,0.9762062086130372
395209,2012-07,0.9741969457609267
395209,2012-08,0.97104263891707
395209,2012-09,0.9713830652579192
395209,2012-10,0.9708737864077671
395209,2012-11,0.9707008215174312
395209,2012-12,0.9690990058788456
395209,2013-01,0.9662714097496706
395209,2013-02,0.9697853616030888
395209,2013-03,0.9793939393939394
395209,2013-04,0.9875
395209,2013-05,0.9903797400267521
395209,2013-06,0.9944270120068676
395209,2013-07,0.9914739969609992
395209,2013-08,0.9870967741935484
395209,2013-09,0.9832747951162402
395209,2013-10,0.981417852507624
395209,2013-11,0.9764467730412004
395209,2013-12,0.9739690721649484
395209,2014-01,0.9663157894736842
395209,2014-02,0.9714736167669078
395209,2014-03,0.979706088173548
395209,2014-04,0.984997114274721
395209,2014-05,0.9884678747940692
395209,2014-06,0.9875182987162584
395209,2014-07,0.9821590968144259
395209,2014-08,0.9771707771056304
395209,2014-09,0.972
395209,2014-10,0.9707317073170731
395209,2014-11,0.9674880709020156
395209,2014-12,0.9610575205430509
395209,2015-01,0.9595854355179214
395209,2015-02,0.9644339667571558
395209,2015-03,0.975020312940114
395209,2015-04,0.9825581395348836
395209,2015-05,0.9863670033670032
395209,2015-06,0.9850746268656716
395209,2015-07,0.9807692307692308
395209,2015-08,0.9766187050359711
395209,2015-09,0.9722276234867973
395209,2015-10,0.9705882352941176
395209,2015-11,0.9687451156611442
395209,2015-12,0.9645484949832775
395209,2016-01,0.9629032258064516
395209,2016-02,0.96442
395209,2016-03,0.9753047827446076
395209,2016-04,0.9845789690775756
395209,2016-05,0.9883305548940224
395209,2016-06,0.9864077669902912
