"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09","2018-12"
394457,"Charleston, SC",78,14898.36,15217.46,15565,15941.23,16363.46,16717,16981.92,17205.64,17523.09,17793.34,18154.46,18474.96,18739.7,18889.14,19089.31,19367.74,19689.87,20106.11,20446.58,20730.54,21061.68,21359.97,21714.68,22078.47,22409.95,22675.28,22904.94,23107.48,23388.44,23633.57,23896.52,24157.94,24492.82,24897.04,25289.64,25685.51,25979.28,26304.28,26631.5,27093.7,27710.24,28017.91,28177.26,28149.75,28422.35,28797.56,29097.61,29364.87,29492.41,29605.48,29645.85,29644.25,29700.97,29845.39,29993.53,30135.63,30242.43,30334.99,30431.06,30411.15,30483.54,30665.89,30920.33,31118.61,31306.78,31439.32,31570.34,31741.72,32019.75,32461.32,32968.36,33482.21,33970.16,34413.53,34878.56,35329.5,35857.34,36443.49,37142.94,37977.58,38624.97,39164.32,39457.91,39658.79,40040.09,40567.75,41027.25,41285.04,41372.19,41366.12,41262.28,41183.19,41076.82,41192.9,41263.56,41528.18,41683.93,41879.41,42095,42419.8,42698.86,43175.54,43618.66,44238.7,44621.33,44938.29,45114.19,45500.04,46247.78,46913.82,47543.95,47984.15,48732.36,49529.45,49954.12,49851.89,49624.94,50022.62,50257.15,50596.34,49892.19,49776.85,49395.86,49082.64,48764.67,48795.19,48873.06,48926.4,49163.58,49381.73,49647.61,49650.08,50002.49,50417.31,50906.99,51462.68,51555.02,51777.11,51768.84,52166.61,52845.19,53694.37,54417.98,54740.59,55058.64,55421.13,56132.85,56936.1,57529.73,57969.22,58401.49,58947.08,59696.92,60402.12,60899.53,61185.28,61575.9754798762,61966.6709597523,62357.3664396285,62748.0619195046
395143,"Syracuse, NY",79,16687.85,17040.18,17375.18,17678.46,18033.87,18369.28,18686.87,19028.3,19348.82,19637.29,19995.84,20397.43,20773.33,21036.72,21431,21946.83,22419.92,22893.55,23251.39,23636.52,24018.74,24478.15,24946.97,25441.54,25820.59,26071.32,26238.78,26386.68,26667.32,26949.17,27264.57,27504.37,27798.83,28100.99,28341.75,28541.65,29035.02,29374.32,29725.04,30042.92,30505.24,31096.88,31378.02,31422.84,31571.5,31699.53,32208.39,32672.71,32763.11,32876.27,32831.07,32742.88,32763.1,32856.7,33186.47,33633.5,33605.48,33658.11,33580.86,34053.32,34033.77,34226.36,34175.96,34502.57,34636.89,34822.73,34929.56,35040.01,35316.82,35643.76,35955.02,36214.8,36448.52,36756.15,37108.4,37566.12,37937.95,38371,38685.42,39066.24,39571.53,39982.53,40349.2,40159.3,40461.37,40779.17,41184.52,41384.54,41553.7,41355.65,41390.86,41223.04,41231.85,41179.84,41367.61,41583.56,41542.23,41869.9,42135.61,42521.15,42647.51,42927.84,43257.51,43862.09,44085.16,44219.01,44240.94,44749.55,45429.59,46120.72,46339.09,46356,46943.29,47288.02,47740.46,47920.22,48451.88,48967.7,49376.03,49460.92,49096.36,49331.5,49484.85,49801.31,49857.14,50310.67,50463.39,50321.13,50601.96,50811.97,51077.17,50633.07,50817.61,51210.07,51507.02,51993.68,51640.94,51580.42,51210.81,51793.25,52418.46,53047.33,53631.38,53945.66,54231.06,54633.11,55254.12,55865.97,56408.99,56750.95,56866.96,56444.27,56519.41,56675.43,56869.62,57056.2,57542.4744318182,58028.7488636364,58515.0232954545,59001.2977272727
394484,"Colorado Springs, CO",80,15714.32,15991.33,16407.15,16898.48,17492.4,17950.9,18389.5,18836,19337.92,19750.09,20211.56,20750.64,21202.57,21487.14,21692.42,22131.71,22535.66,23058.09,23458.06,23784.27,24129.86,24485.95,24917.76,25433.4,25833.29,26164.73,26377.66,26555.38,26786.95,26978.63,27158.2,27246.35,27430.28,27698.61,27959.86,28189.8,28347.1,28584.73,28745.14,28968.34,29322.42,29570.6,29855.06,29986.85,30284.33,30609.75,31039.73,31335.75,31593.55,31857.92,32102.8,32281.3,32568.6,32961.51,33343.2,33553.46,33880.83,34147.44,34498.05,34774.3,35054.85,35526.77,35892.42,36400.03,36871.05,37323.25,37741.32,38080.94,38551.1,39026.84,39654.8,40334.31,40937.77,41583.28,42147.69,42594.79,43167.6,43688.45,44624.58,45432.48,46284.42,46916.54,47246.31,47458.7,47842.77,48642.39,49322.64,49750.33,49989.8,49758.46,49606.17,49508.44,49404.35,49556.86,49633.22,49828.97,49819.82,49991.35,50216.71,50332.05,50377.23,50406.54,50538.96,50960.43,51292.04,51834.49,52070.02,52193.18,52675.6,52921.81,53560.01,54090.58,54896.2,55807.99,56384.08,56512.87,56137.74,56258.1,56443.62,57015.33,56483.08,55755.85,54775.12,54009.73,53797.72,54018.7,54044.34,53786.48,53845.67,53722.73,53965.76,54304.87,54995.48,55690.46,56104.05,56785.81,57004.44,57613.73,57438.35,57562.35,58118.69,58756.7,59532.88,60062.52,60467,60801.06,61335.06,62090.6,62566.13,63053.45,63443.4,63873.41,64621.68,65307.14,65966.31,66476.9,67014.6175884123,67552.3351768247,68090.052765237,68627.7703536493
395235,"Winston-Salem, NC",81,15494.99,15770.05,16054.85,16417.96,16843.35,17269.88,17547.19,17730.05,17922.25,18025.74,18286.73,18621.91,18869.72,18991.01,19256.3,19600.21,19985.95,20399.94,20823.76,21075.27,21419.91,21760.11,22178.38,22633.86,22975.82,23265.89,23514.29,23792.63,24100.1,24400.28,24759.38,25159.68,25564.61,25957.34,26365.9,26808.19,27224.73,27678.47,28085.59,28481.59,28893.48,29277.23,29421.68,29392.39,29374.4,29439.32,29610.63,29770.58,29840.22,30042.5,30279.62,30444.78,30624.92,30840.17,31182.11,31594.91,31916.04,32255,32563.84,32917.82,33192.66,33576.62,33834.66,34167.3,34498.3,34821.66,35138.6,35591.54,36034.84,36680.73,37041.11,37318.11,37551.64,37765.13,37989.47,38222.32,38473.67,38701.96,39055.2,39689,40198.29,40564.07,40649.29,40598.31,40712.36,40934.81,41189.72,41313.38,41226.7,41022.78,40731.07,40596.99,40385.05,40444.91,40364.22,40306.68,40295.53,40402.75,40517,40552.12,40781.67,41083.77,41441.68,41856.79,42256.74,42536.68,42665.11,42736.29,43290.65,43792.45,44157.9,44110.26,44606.15,45060.84,45175.92,44678.5,44672.02,45081.09,45413.12,45547.48,44386.76,43889.04,43342.24,43626.05,43268.28,42999,42583.01,42440.93,42384.07,42358.13,42194.6,41799.67,41936.58,42182.04,42692.6,43289.85,43199.24,43111.64,42654.71,42659.79,43009.99,43528.68,44097.11,44466.35,44843.93,45174.41,45696.79,46249.31,46750.59,47123.48,47518.46,47902.76,48483.49,49058.56,49436.01,49669.22,49986.3802670279,50303.5405340557,50620.7008010836,50937.8610681115
395224,"Wichita, KS",82,17319.01,17652.38,18153.49,18913.22,19574.59,20041.8,20227.66,20410.68,20812.61,21135.58,21415.66,21672.71,21892.35,22089.58,22219.13,22595.05,22699.18,22907.02,22976.24,23235.61,23680.2,24172.61,24616.77,24888.98,25093.1,25169.97,25253.18,25420.11,25714.36,26020.57,26382.56,26720.49,27018.69,27333.76,27561.74,27832.44,28037.11,28277.77,28511.5,28888.78,29372.6,29808.31,30059.61,30163.21,30495.36,30963.72,31540.92,31965.18,32165.02,32308.09,32403.79,32511.47,32781.19,33048.79,33264,33401.59,33459.63,33571.98,33569.55,33554.53,33502.44,33607.63,33844.97,34363.84,34746.31,35133.58,35464.24,35823.31,36434.15,37094.41,37860.95,38566.86,39252.83,39965.47,40461.55,40749.62,41036.35,41323.42,41696.67,42176.61,42351.64,42479.53,42403.66,42672.06,42795.59,43182.32,43413.57,43571.23,43586.31,43425.07,43518.5,43599.45,43433.53,43404.81,43299.45,43496.51,43658.81,43863.64,43990.92,43981.06,43878.98,43794.39,43856.19,44097.84,44367.42,44631.14,44687.14,44404.12,44791.43,45265.85,46058.63,46520.35,47154.88,47923.82,48124.04,47720.29,47911.41,48651.86,49328.51,49510.49,48762.35,48258.58,47868.88,47963.38,47882.95,48293.34,48317.32,48200.65,48153.58,48122.33,48308.79,48444.13,48919.64,49189.39,49289.22,49517.74,49419.69,49934.71,49994.25,50541.94,50580.78,50794.59,51159.54,51862.72,52229.62,52388.76,52556.64,52804.62,52906.68,53051.79,53292.87,53662.29,53958.41,54220.84,54529.92,55019.37,55426.1279883269,55832.8859766537,56239.6439649806,56646.4019533074
395115,"Springfield, MA",83,15828.17,16136.72,16453.63,16688.14,17028.87,17362.94,17677.87,17977.2,18228.58,18447.78,18712.35,19034.98,19314.4,19526.1,19896.13,20344.81,20767.58,21120.74,21418.07,21740.93,22157.95,22690.49,23254.38,23823.97,24285.26,24607.61,24939.13,25378.69,25825.62,26421.89,27005.6,27659.83,28158.81,28642.35,29049.28,29507.6,30010.2,30486.85,30865.38,31276.73,31625.08,31873.21,31883.57,31778.87,31737.23,31778.09,31912.8,31953.96,31874.71,31803.78,31689.97,31552.21,31562.56,31646.77,31751.93,31920.19,32005.7,32200.37,32370.27,32542.37,32723.13,32983.29,33232.78,33594.35,33831.28,34192.96,34512.47,34866.65,35249.45,35668.59,36107.95,36562.43,36989.59,37420.59,37796.53,38182.74,38478.47,38966.19,39524.48,40249.09,40785.56,41290.76,41523.11,41423.21,41869.01,42095.6,42584.32,42728.37,43081.15,42912.85,42827.24,42778.9,42748.67,42917.67,42993.03,43172.49,43303.13,43570.74,43761.32,43764.03,43866.31,44063.63,44518.07,45176.93,45520.37,45896.25,46106.81,46414.85,46931.16,47420.24,47957.19,48719.35,49542.31,50419.23,50784.16,50655.68,50583.26,50748.17,50993.16,51464.91,51219.24,51402.97,51053.26,50515.59,49972.77,49727.47,49818.04,50041.84,50104.97,50273.22,50336.37,50427.4,50451.38,50777.92,51031.05,51703.87,51578.97,51664.6,51228.83,51462.04,51809.11,52234.92,52498.23,52399.12,52571.43,52730.69,53143.99,53772.65,54164.74,54516.39,54727.1,54761.04,55019.21,55238.65,55572.19,55685.98,56160.5764204545,56635.1728409091,57109.7692613636,57584.3656818182
394440,"Fort Myers, FL",84,14177.95,14433.29,14758.03,15078.73,15539.16,15985.63,16319.72,16477.16,16674.89,16832.55,17157.17,17507,17818.73,17952.64,18111.91,18177.98,18453.27,18759.41,19120.14,19408.39,19714.29,20045.65,20400.42,20790.94,21144.11,21460.74,21776.14,22171.39,22599.35,23043.56,23486.38,23884.55,24349.25,24871.76,25418.74,25894.74,26391.35,26837.07,27198.64,27464.43,27952.23,28350.98,28680.92,28807.88,28945.36,29055.54,29228.36,29389.15,29536.69,29682.68,29785.75,29831.13,29919.38,30117.69,30346.11,30651.38,30957.75,31223.4,31428.43,31622.11,31828.07,32199.2,32513.23,32793.94,33122.71,33466.08,33747.74,33927.59,34180.88,34470.73,34849.45,35295.68,35729.32,36170.92,36523.63,36723.45,37126.14,37554.47,38253.85,39037.86,39701.44,40332.65,40635.12,40606.79,40937.92,41290.21,41726.95,41885.25,42114.38,42207.12,42261.8,42299.02,42391.04,42586.19,42824.62,43140.89,43491.28,43921.2,44245.37,44563.37,45057.8,45653.69,46208.94,46920.16,47527.17,48186.66,48646.01,49107.2,49830.24,50455.4,51025.02,51450.18,51858.62,52360.3,52420.49,51979.12,51256.31,50910.91,50653.44,50657.67,49647.37,49117.34,48063.23,46978.23,46414.15,46290.02,46425.59,46486.46,46496.5,46410.79,46407.97,46521.65,46588.06,46697.5,46889.92,47846.73,48002.64,48311.22,47848.41,47917.34,48327.68,48957.03,49633.12,50096.01,50486.47,50881.37,51379.99,51914.9,52217.21,52464.54,52741.1,53031.07,53449.74,53771.59,54109.46,54381.21,54728.4584384675,55075.706876935,55422.9553154025,55770.20375387
394399,"Boise City, ID",85,15697.65,15980.49,16158.8,16340.82,16724.92,16894.63,17105.54,17345.81,17667.73,17775.98,17986.15,18303.35,18616.5,18834.42,19015.26,19102.89,19457.76,19720.29,19963.91,20185.22,20495.11,20973.81,21304.75,21522.54,21750.41,21848.9,21948.79,22142.92,22333.73,22542.96,22748.59,22955.75,23261.48,23583.63,23989.15,24409.22,24879.4,25361.07,25885.22,26232.28,26938.58,27511.7,28027.9,28063.2,28342.96,28642.06,29092.71,29521.05,29913.48,30323.78,30575.99,30777.59,31198.03,31714.58,32252.87,32581.82,33162.84,33719,34200.63,34635.52,34923.48,35518.01,35866.1,36233.1,36591.51,36871.35,37107.02,37345.21,37600.32,37981.57,38081.81,38273.71,38277.27,38465.96,38720.64,38970.83,39451.47,39837.52,40418.65,41068.48,41891.62,42611.06,42905.07,42858.35,43094.35,43561.54,43825.56,44111.83,44158.42,44228.63,44069.91,43970.9,43940.59,44062.37,44365.63,44763.76,45005.85,45250.47,45245.62,45200.96,45503.8,45917.05,46430.65,46976.97,47277.9,47676.81,47712.81,47726.24,48166.86,48698.52,49147.53,49561.75,50109.24,50795.02,50907.09,50447.55,49919.16,49996.55,50020.01,50256.16,49774.12,49696.11,49135.06,48053.25,47250.92,46752.68,46643.15,46805.33,47074.25,47119.09,47145.09,47020.9,47202.75,47421.07,47896.25,48970.36,49502.26,50269.47,50294.08,50436.55,50573.54,50866.27,51258.87,51745.89,52254.97,52752.06,53281.3,53594.84,53867.91,54019.97,54252.53,54407.36,54705.99,55126.46,55527.49,55935.5,56387.9504326561,56840.4008653123,57292.8512979684,57745.3017306245
395160,"Toledo, OH",86,17537.17,17879.06,18140.05,18278.41,18523.36,18684.52,18798.62,18942.29,19092.54,19200.05,19405.58,19722.9,19955.97,20077.4,20285.14,20635.74,20923.13,21300.51,21633.1,22027.85,22470.52,22915.97,23374.46,23802.57,24194.39,24525.7,24796.24,25049.5,25315.55,25564.35,25772.33,25996.06,26305.26,26561.01,26847.55,27118.78,27467.56,27843.93,28179.35,28469.23,28858.73,29043.1,29075,28874.78,28863.67,28976.02,29229.71,29526.7,29533.73,29488.2,29463.25,29539.83,29777.54,30058.6,30402.03,30900.86,31211.07,31608.31,31820.05,32100.56,32357.08,32750.04,33125.72,33649.2,34053.56,34408.08,34600.45,34835.19,35077.43,35428.1,35763.56,36049.81,36371.09,36651.27,37012.35,37364.16,37801.77,38184.55,38551.03,38988.63,39306.45,39591.02,39628.89,39790.38,40139.37,40481.09,40743.72,40778.47,40945.76,40945.34,40964.47,40881.94,40781.88,40861.09,40931.68,41067.18,41169.24,41260.58,41277.81,41376.6,41404.24,41577.97,41753.1,42290.46,42435.33,42607.22,42634.89,43035.86,43505.9,44013.91,44335.99,44425.3,44746.28,44992.36,45038.45,44557.24,44341.35,44527.02,44601.47,44446.87,43600.05,43090.57,42575.86,42273.72,41999.71,42008.78,41982.52,41873.64,41984.83,41946.51,42124.4,42207.56,42344.52,42456.59,42656.09,43369,43634.81,44046.78,44016.72,44178.58,44467.58,44855.47,45405.88,45922.57,46412.52,46871.49,47403.38,48002.98,48388.36,48666.04,48847.25,49168.82,49677.17,50121.86,50625.76,51130.57,51508.5781050584,51886.5862101167,52264.5943151751,52642.6024202335
394816,"Madison, WI",87,17307.36,17701.15,18049.99,18256.59,18501.16,18633.04,18897.48,19318.05,19750.53,20079.32,20443.14,20796.47,21135.22,21310.64,21601.81,21776.35,21918.56,22087.19,22294.82,22462.01,22721.34,22959.53,23383.26,23835.02,24261.05,24610.48,25025.66,25503.89,26059.36,26639.82,27097.31,27341.58,27577.68,27761.87,28199.85,28911.75,29512.72,30111.77,30437.86,30713.63,31191.32,31546.94,31921.88,32236.53,32650.53,33130.13,33652.62,34123.06,34437.68,34755.95,35010.65,35310.65,35736.53,36313.01,36742.73,36994.04,37038.64,37108.17,37229.07,37611.63,37974.01,38474.52,39026.59,39708.75,40273.07,40722.29,40879.77,40876.36,41037.52,41337.84,41715.5,42045.78,42396.22,42743.84,43141.7,43589.05,44099.89,44625.23,45407.55,46504.56,47395.4,48234.47,48548.17,48576.1,48818,49129.96,49343.91,49381.46,49626.86,49760.48,49870.74,49831.2,49800.49,49984.64,50125.53,50511.37,50740.18,51098.32,51222.58,51407.35,51495.97,51768.14,52220.23,53087.7,53554.37,53925.67,54172.27,54495.8,55202.81,55829.09,56657.66,57248.86,58073.37,58850.59,59199.22,58937.9,58775.96,59091.29,59317.92,59550.41,58730.97,58467.85,58085.85,58138.64,57822.37,57805.13,57818.54,58135.04,58551.96,58847.24,59086.54,58852.2,59051.31,59134.4,59399.86,60007.87,59838.33,59951.75,59598.43,59988.24,60422.92,61091.31,61856.01,62684.93,63323.98,63985.95,64831.24,65957.81,66866.14,67644.26,68376.98,69078.32,69993.65,70869.19,71818.94,72522.83,73058.991,73595.152,74131.313,74667.474
394766,"Lakeland, FL",88,13798.37,14043.74,14388.15,14761.74,15271.55,15767.83,16148.74,16350.11,16590.52,16790.92,17085.85,17328,17531.48,17562.11,17648.77,17677.85,17911.89,18174.79,18483.63,18715.7,18965.23,19239.64,19514.09,19799.12,20048.37,20264.41,20450.62,20681.98,20945.1,21223.69,21492.55,21713.44,21997.73,22334.06,22742.65,23142.61,23561.53,23934.74,24225.43,24423.15,24818.81,25135.4,25403.73,25506.05,25617.91,25705.58,25842.67,25962.77,26071.33,26178.68,26253.21,26282.43,26349.71,26513.75,26720.54,27012.02,27304.57,27560.75,27773.49,27986.74,28210.39,28580.26,28915.09,29236.34,29599.63,29975.55,30277.1,30466.48,30721.21,31009.05,31389.79,31844.74,32287.82,32737.86,33071.11,33227,33566.32,33929.42,34494.58,35090.34,35578.46,36038.58,36265.45,36261.51,36578.93,36914.71,37268.01,37311.8,37418.2,37405.69,37307.54,37139.05,37021.08,36993.58,37015.82,37120.84,37257.65,37462.68,37641.7,37885.36,38280.26,38760.43,39194.86,39749.94,40218.13,40730.02,41196.73,41796.6,42617.4,43353.74,43965.47,44369.38,44758.76,45228.04,45469.88,45441.9,45161.24,45211.46,45281.59,45527.96,44864.6,44629.24,43834.08,42919.46,42476.46,42439.18,42532.05,42439.45,42301.19,42078.7,41979.29,42036.58,42052.74,42106.79,42229.08,43032.17,43113.63,43333.88,42850.44,42831.52,43119.39,43601.68,44061.89,44266.38,44409.99,44559.69,44960.74,45566.09,45968.77,46320.22,46730.15,47186.1,47755.34,48236.63,48734.44,49173.59,49487.5854469814,49801.5808939628,50115.5763409443,50429.5717879257
394931,"Ogden, UT",89,18234.87,18588.02,18961.2,19292.33,19719.95,19978.17,20198.08,20489.73,20901.84,21205.24,21574.65,21906.77,22291.36,22425.58,22673.44,23024.21,23320.2,23684.58,24055.49,24571.89,25020.2,25464.27,25962.87,26574.34,27137.23,27546.16,27877.29,28156.17,28553.2,28831.41,28997.95,29046.72,29253.67,29599.16,29849.27,30011.42,30107.87,30300.38,30711.37,31322.52,31988.19,32594.88,33000.79,33199.55,33552.17,34027.53,34503.93,34785.8,35002.48,35199.75,35546.09,36007.14,36531.86,37097.56,37610.52,37798.36,38177.15,38423.35,38723.85,38890.2,39195.34,39724.25,40221.18,40761.38,41246.21,41695.27,42033.62,42502.32,42998.53,43563.45,44050.64,44601,45250.63,45799.43,46271.65,46226.33,46528.3,46807.97,47397.3,47922.1,48277.68,48608.61,48811.03,49057.42,49449.89,49951.05,50408.13,50778.36,50967.96,51042.62,51016.04,51040.95,51197.07,51270.47,51351.02,51465.65,51808.53,52233.74,52442.85,52397.66,52564.7,52868.14,53100,53316.06,53585.96,53993.88,54307.86,54657.3,55385.64,56002.63,56525.89,56909.87,57453.11,58190.05,58586.03,58804.33,58712.25,59347.91,59888.53,60486.65,59837.15,59628.3,59356.57,59247.49,59384.16,59881.58,60183.23,59965.83,60261.96,60456.66,60639,60538.32,60868.11,61220.09,61549.03,62519.54,62718.85,63307.31,63009.15,63107.77,63529.75,63928.12,64524.89,64849.28,65485.71,66283.23,67164.77,67821.81,68388.52,68799.62,69357.11,69979.48,70691.88,71280.58,71896.58,72646.93,73234.5556565086,73822.1813130173,74409.8069695259,74997.4326260346
394528,"Daytona Beach, FL",90,12103.75,12332.15,12606.95,12864.62,13246.47,13612.23,13934.16,14159.47,14426.72,14649.59,14997.43,15345.35,15663.1,15820.62,16041.63,16223,16591.34,16985.34,17408.37,17741.54,18092.46,18463.72,18851.75,19267.96,19651.92,19999.01,20314.67,20672.35,21066.84,21471.41,21816.86,22059.83,22379.24,22740.59,23127.54,23454.31,23821.54,24122.75,24330.76,24435.16,24761.3,24984.93,25213.03,25332.87,25478.71,25580.52,25732.58,25868.78,25996.92,26119.26,26244.64,26362.6,26518.54,26770.61,27019.74,27305.84,27595.12,27846.3,28085.65,28359.64,28646.32,29078.77,29421.3,29691.55,30014.34,30342.71,30648.29,30896.51,31223.43,31572.01,31915.08,32228.95,32549.83,32862.13,33099.8,33206.36,33514.15,33828.13,34333.85,34859.99,35291.49,35683.93,35919.74,36005.6,36424.23,36846.09,37267.71,37361.03,37537.27,37572.98,37557.72,37508.94,37533.26,37625.89,37763.72,37978.6,38260.07,38577.97,38753.88,38873.32,39197.14,39560.88,39892.75,40363.21,40801.87,41228.71,41428.89,41573.32,41985.59,42268.25,42769.01,43432.57,44102.95,44822.64,45156.89,45051.27,44707.71,44682.4,44869.17,45437.16,45102.33,45187.34,44399.11,43166.58,42420.98,42074.27,41960.2,41780.94,41564.48,41258.63,41044.14,40952,40823.99,40730.76,40798.02,41622.35,41751.82,42012.23,41554.28,41508.54,41765.24,42205.29,42710.22,43061.1,43354.47,43650.95,44108.89,44674.86,45044.44,45361.52,45736.58,46157.62,46691.67,47138.29,47592.82,47981.21,48287.5915654025,48593.973130805,48900.3546962074,49206.7362616099
394531,"Des Moines, IA",91,18145.88,18416.58,18803.36,19249.5,19787.42,19982.19,20120.08,20020.28,20398.87,20437.99,20817.54,21178.09,21321.52,21261.64,21404.54,22084.11,22408.15,22689.23,22388.97,22394.9,22769.15,23351.57,23839.41,24111.01,24345.92,24500.41,24668.86,24920.96,25257.82,25685.42,26082.48,26339.07,26583.43,26849.67,27291.44,28047.84,28545.86,28981.19,29062.61,29307.94,30036.75,30774.39,31195.9,31213.54,31335.59,31584.44,32030.99,32615.86,32961.37,33272.12,33335.51,33283.41,33483.73,33794.61,34397.35,35010.07,35147.3,35310.71,35206.96,35292.77,35869.88,36601.83,37423.92,38016.23,38397.28,38796.74,38779.17,38678.23,39106.62,39652.03,40141.38,40552.64,40924.25,41439.78,41980.44,42530.88,43157.26,43666.27,44361.62,45263.14,45899.71,46329.12,46378.41,46515.55,46882.77,47394.36,47924.86,48286.36,48497.55,48533.72,48636.02,48601.37,48614.11,48646.98,48979.98,49559.49,49956.12,50417.78,50436.48,50243.78,50609.75,51017.92,51616.13,52289.41,52486.6,52841.36,52809.57,52984.1,53420.29,53829.22,54209.27,54386.53,54988.49,55752.72,56100.92,55946.03,56075.55,56606.85,57003.24,57356.98,56624.47,56443.94,56112.46,56306.79,56298.53,56632.94,56601.92,56451.35,56826.26,57009.34,57615.28,57976.23,58677.37,59331.61,59727.61,60368.84,60594.8,61048.8,61066.41,61021.01,61123.18,61581.99,62195.41,62651.43,62827.06,62929.15,63496.46,64312.53,64854.11,65072.32,65541.6,66368.85,67372.94,68313.71,69097.94,69811.92,70328.0392529183,70844.1585058366,71360.2777587549,71876.3970116732
394711,"Jackson, MS",92,13922.93,14226.69,14639.11,14955.87,15254.14,15371.91,15525.12,15693.28,16003.9,16160.1,16423.47,16701.23,16932.81,17014.38,17106.48,17260.66,17438.02,17655.84,17821.55,18041.41,18380.58,18730.87,19048.87,19308.33,19556.01,19791.79,20040.52,20298.63,20523.49,20652,20820.17,21089.09,21518.66,21924.43,22333.75,22593,22866.03,23117.82,23423.86,23791.15,24308.83,24696.67,24972.76,25033.08,25157,25318.54,25483.63,25609.96,25723.54,25829.6,25926.62,26093.97,26389.53,26678.68,26967.64,27223.95,27578.39,27881.52,28252.59,28536.68,29071.96,29581.34,30106.13,30472,30866.68,31102.2,31293.66,31473.92,31875.83,32310.83,32701.91,33026.8,33418.29,33795.71,34134.7,34347.71,34723.98,35072.97,35535.7,36141.41,36654.86,37033.56,37214.94,37376.15,37752.32,38107.56,38231.28,38099.36,38231.86,38345.54,38458.35,38559.47,38464.37,38516.23,38444.84,38566.28,38873.2,39107.2,39287.07,39302.32,39580.12,39830.98,40074.83,40250.13,40482.04,40585.14,41109.05,41799.93,42410.23,42523.47,42624.68,42947.86,43555.61,44366.44,44857.17,44714.73,44402.65,44668.33,44756.17,44994.24,44378.24,44280.9,43839.97,43307.18,42982,43109.77,43341.95,43403.51,43453.88,43287.86,43243.8,43062.54,43276.91,43440.67,43574.58,43872.65,44070,44356.42,44684.2,44867.15,45150.85,45311.55,45902.51,46750.43,47338.83,47920.03,48379.68,48835.93,49337.42,49638.9,50098.26,50690.5,51490.66,52168.36,52790.69,53286.65,53626.9091815015,53967.1683630031,54307.4275445047,54647.6867260062
395245,"Youngstown, OH",93,17674.01,18016.46,18352.42,18633.34,19014.42,19311.51,19386.94,19307.92,19253.52,19152.64,19148.07,19235.33,19256.17,19171.68,19151.24,19219.13,19230.17,19287.9,19396.97,19656.39,20005.02,20337.6,20620.72,20813.25,21041.64,21253.94,21437.88,21524.35,21673.06,21758.95,21888.35,22069.04,22358.08,22658.01,23010.54,23368.99,23763.74,24137.92,24498.33,24840.09,25312.58,25637.18,25887.37,25927.97,26112.94,26404.39,26771.22,27119.87,27229.25,27298.38,27337.2,27415.08,27619.43,27868.4,28149.88,28536.15,28763.38,29076.47,29291.81,29611.85,29891.62,30291.45,30638.66,31069.14,31384.62,31668.81,31860.77,32135.11,32416.86,32805.78,33133.03,33370.22,33612.43,33830.98,34104.68,34385.09,34723.66,35040.79,35347.86,35741.92,36022.94,36293.5,36332.14,36438.66,36722,37017.69,37240.49,37244.75,37336,37281.67,37235.95,37115.03,36979,36996.93,37029.71,37130.92,37216.8,37318.5,37383.44,37513.44,37595.78,37811.26,38033,38522.28,38662.22,38833.69,38808.39,39026.28,39274.28,39561.74,39753.74,39837.13,40108.71,40336.96,40470.71,40245.52,40188.17,40475.45,40744.01,40940.54,40466.41,40309.99,40086.01,40080.22,40060.21,40341.34,40400.16,40209.38,40157.32,39993.68,40155.46,40393.73,40677.02,40960.06,41150.25,41582.05,41578.38,41718.33,41551.15,41693.73,41941.22,42299.79,42675.48,42879.42,43055.03,43209.86,43523.42,43993.22,44261.46,44449.05,44546.76,44728.62,45045.69,45321.36,45536.52,45623.48,45960.7742101167,46298.0684202335,46635.3626303502,46972.6568404669
